"_time",user,cmdline,name,"parent_name",pid,ppid,path,"parent_path"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\WalletService C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x58c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\WaaSMedicSvc C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x64c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\WaaSMedicSvc C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x21c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\W32Time C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x2f34,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\W32Time C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x289c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vwififlt C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x2e2c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vwififlt C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1abc,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vwifibus C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x658,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vwifibus C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x243c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\VSS C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0xf70,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\VSS C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1fc0,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vpci C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1fc8,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vpci C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0xe80,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\volume C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1a8c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\volume C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x738,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\volsnap C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x2ae8,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\volsnap C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x19f8,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\volmgrx C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1a30,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\volmgrx C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x174c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\volmgr C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x19bc,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\volmgr C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0xf10,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmicvss C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x298c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmicvss C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x49c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmicvmsession C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1124,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmicvmsession C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0xc94,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmictimesync C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1a24,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmictimesync C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x2e80,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmicshutdown C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x19fc,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmicshutdown C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1c78,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmickvpexchange C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x19d8,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmickvpexchange C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x2864,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmicheartbeat C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0xe44,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmicheartbeat C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x2fd4,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmicguestinterface C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x251c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmicguestinterface C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x252c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmgid C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1f44,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmgid C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x12ac,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\VMBusHID C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1110,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\VMBusHID C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x2130,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmbus C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x8ec,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vmbus C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1d1c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\VirtualRender C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1244,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\VirtualRender C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x22dc,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\Vid C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x35c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\Vid C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x2c54,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vhf C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x27dc,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vhf C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1360,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vhdmp C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x65c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vhdmp C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1404,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\VerifierExt C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x18d4,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\VerifierExt C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x4cc,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vds C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0xcbc,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vds C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1448,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vdrvroot C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x2c84,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\vdrvroot C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x14dc,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\VaultSvc C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1acc,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\VaultSvc C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x27e8,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\VacSvc C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x2a6c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\VacSvc C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x4f8,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\UsoSvc C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x26fc,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\UsoSvc C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x28f4,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\UserManager C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1320,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\UserManager C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x2754,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\UserDataSvc_59f82 C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x14a4,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\UserDataSvc_59f82 C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x2a10,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\UserDataSvc C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x668,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\UserDataSvc C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x131c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\USBXHCI C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x2cf4,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\USBXHCI C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x12c8,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\USBSTOR C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0xe8c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\USBSTOR C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0xc30,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\usbser C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1380,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\usbser C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1ed4,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\usbprint C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x2f7c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\usbprint C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x11f4,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\USBHUB3 C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1c94,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\USBHUB3 C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0xfa0,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\usbhub C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x13ac,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\usbhub C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x13fc,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\usbehci C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x2520,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\usbehci C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0xbd4,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\usbccgp C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1ea0,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\usbccgp C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x18a8,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\usbaudio2 C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1188,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\usbaudio2 C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x27c0,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\usbaudio C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1d8c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\usbaudio C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x105c,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\Usb4HostRouter C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1ac8,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\Usb4HostRouter C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x2d38,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  restore HKEY_LOCAL_MACHINE\system\currentcontrolset\services\Usb4DeviceRouter C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x19dc,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
"2024-02-02T18:16:05.000+0300",johndoe,"reg  save HKEY_LOCAL_MACHINE\system\currentcontrolset\services\Usb4DeviceRouter C:\Users\johndoe\AppData\Local\Temp\reg.hiv  ","reg.exe","cmd.exe",0x1570,0x264,"C:\Windows\System32\reg.exe","C:\Windows\System32\cmd.exe"
